,PLAYER,TEAM,YEAR,PER
444,Cameron Oliver,Nevada,2016-2017,31.355121945203866
445,Cameron Oluyitan,Boise St.,2016-2017,8.427274898333327
446,Cameron Reynolds,Tulane,2016-2017,25.120841238100745
447,Cameron Satterwhite,Loyola-Chicago,2016-2017,10.7378664969195
448,Cameron Smith,Florida International,2016-2017,17.81819443951136
449,Cameron Wolter,Massachusetts Lowell,2016-2017,18.19922760969399
450,Candido Sa,Rutgers,2016-2017,14.483436199765157
451,Canyon Barry,Florida,2016-2017,3.6351170171249136
452,Carlbe Ervin II,Kansas St.,2016-2017,16.288943851724543
453,Carlin Dupree,North Dakota State,2016-2017,15.243903313033753
454,Carlos Anderson,SIU - Edwardsville,2016-2017,11.443866506843372
455,Carlos Johnson,Washington,2016-2017,4.025885986336255
456,Carlton Bragg Jr.,Kansas,2016-2017,13.592829595658184
457,Carlton Hurst,South Dakota,2016-2017,10.83618929110015
458,Carsen Edwards,Purdue,2016-2017,9.214916790804882
459,Carson Shanks,North Dakota,2016-2017,7.674563580641705
460,Carson Williams,Northern Kentucky,2016-2017,29.312461606483048
461,Casey Benson,Oregon,2016-2017,8.867493720043203
462,Casey Jones,Chattanooga,2016-2017,25.050953027968557
463,Casey Schlatter,Drake,2016-2017,24.404068752550103
464,Casey Teson,Eastern Illinois,2016-2017,15.91158352334837
465,Casey Wells,Savannah State,2016-2017,17.15579779369972
466,Cassius Winston,Michigan St,2016-2017,23.325455880161254
467,Cavit Havsa,Fordham,2016-2017,12.714580400749881
468,Cavon Baker,St. Peter's,2016-2017,26.81870467780124
469,Cazmon Hayes,Delaware,2016-2017,7.801299114811173
470,Cecil Williams,Central Michigan,2016-2017,18.744889714459216
471,Cedric Hankerson,Boston U,2016-2017,18.004319870330892
472,Chad Brown,Central Florida,2016-2017,24.540648217019694
473,Chad Lott,Rice,2016-2017,20.381426503350863
474,Chad Sherwood,Idaho,2016-2017,5.903467082803636
475,Chaise Daniels,Quinnipiac,2016-2017,25.09975182297793
476,Chance Comanche,Arizona,2016-2017,6.738478726623649
477,Chance Murray,UC Riverside,2016-2017,16.041058384900587
478,Chancellor Barnard,Loyola-Maryland,2016-2017,11.42347109656131
479,Chandler Hutchison,Boise St.,2016-2017,30.83061233105706
480,Chandler Rowe,Tenn-Martin,2016-2017,22.626292434879584
481,Charlendez Brooks,Western Carolina,2016-2017,5.41074039033597
482,Charles Buggs,Southern California,2016-2017,18.515799821984952
483,Charles Callison,Washington St.,2016-2017,18.843438259659592
484,Charles Cooke,Dayton,2016-2017,32.04673315898013
485,Charles Cooper,Green Bay,2016-2017,24.654176962101968
486,Charles Jackson,Arkansas-Pine Bluff,2016-2017,16.890068627242837
487,Charles Minlend,San Francisco,2016-2017,24.361795371116926
488,Charles Tucker Jr.,Sacred Heart,2016-2017,10.696639150859525
489,Charles Williams,Howard,2016-2017,24.04561670007715
490,Charles Wilson-Fisher,Hampton,2016-2017,17.098978202142234
491,Charlie Brown,St. Joseph's,2016-2017,21.329759428781724
492,Charlie Jones,American U.,2016-2017,22.640081200632274
493,Charlie Moore,California,2016-2017,10.153783269980336
494,Chas Brown,Coppin St.,2016-2017,26.02137893386737
495,Chase Cormier,Grambling State,2016-2017,7.9402055946455254
496,Chase Foster,San Francisco,2016-2017,26.096026941973637
497,Chase Jeter,Duke,2016-2017,14.493919972571382
498,Chaz Glotta,Northern Colorado,2016-2017,14.84496803892945
499,Chazz Patterson,St. Peter's,2016-2017,17.708308619719986
500,Cheickna Dembele,UNLV,2016-2017,12.506374300360187
501,Chevez Goodwin,Charleston,2016-2017,10.754718621544967
502,Chibueze Jacobs,Sacramento State,2016-2017,24.188880293907122
503,Chier Maker,Portland,2016-2017,4.000376594075051
504,Chima Moneke,UC Davis,2016-2017,34.7970495143041
505,Chimezie Metu,Southern California,2016-2017,30.12991802253348
506,Chivarsky Corbett,Delaware,2016-2017,10.034097084462863
507,Chris Atkinson,Canisius,2016-2017,14.737270574699165
508,Chris Baldwin,Massachusetts,2016-2017,7.206675801068789
509,Chris Barton,Niagara,2016-2017,16.18406904890612
510,Chris Boucher,Oregon,2016-2017,18.48273372875766
511,Chris Bowling,Northern Arizona,2016-2017,4.755167469985146
512,Chris Brady,Monmouth-NJ,2016-2017,32.840001882981255
513,Chris Chiozza,Florida,2016-2017,2.7808206269931133
514,Chris Clarke,Virginia Tech,2016-2017,31.734557013982094
515,Chris Clemons,Campbell,2016-2017,40.50240094880847
516,Chris Clover,St. Joseph's,2016-2017,12.318288744863366
517,Chris Cokley,UAB,2016-2017,36.511670880391705
518,Chris Collins,Texas A&M,2016-2017,2.293759812637589
519,Chris Davenport,North Florida,2016-2017,24.613792787679678
520,Chris Egi,Harvard,2016-2017,11.899058462682147
521,Chris Flemmings,NC-Wilmington,2016-2017,24.85874994532588
522,Chris Harrison-Docks,DePaul,2016-2017,13.368821227436163
523,Chris Howell,South Dakota State,2016-2017,25.849584180288634
524,Chris Jenkins,Detroit,2016-2017,3.834800223862487
525,Chris Jenkins,Detroit Mercy,2016-2017,15.901511481587054
526,Chris Jenkins,New Jersey Tech,2016-2017,16.658741197067194
527,Chris Jones,Pittsburgh,2016-2017,13.852181040204822
528,Chris Kendrix,Missouri St.,2016-2017,9.451704222364931
529,Chris Lewis,Harvard,2016-2017,33.109034355208706
530,Chris McComber,Columbia,2016-2017,12.43987238453275
531,Chris Miller,Oral Roberts,2016-2017,5.05396020935506
532,Chris Palombizio,Oakland,2016-2017,16.532237662944233
533,Chris Porter-Bunton,Austin Peay,2016-2017,15.940868635883053
534,Chris Reyes,Pepperdine,2016-2017,28.398561101095392
535,Chris Robinson,Sacred Heart,2016-2017,15.040177125816776
536,Chris Shields,Longwood,2016-2017,6.404699938175349
537,Chris Silva,South Carolina,2016-2017,11.472971010483665
538,Chris Sullivan,Brown,2016-2017,11.326897830096494
539,Chris Thomas,Southern,2016-2017,2.223184127800394
540,Chris Williams,Central Conn. St.,2016-2017,11.311350902317246
541,Chris Wray,Mount St. Mary's,2016-2017,24.44801001832992
542,Christ Koumadje,Florida St.,2016-2017,24.984148077545317
543,Christavious Gill,New Orleans,2016-2017,16.732768925901368
544,Christen Cunningham,Samford,2016-2017,19.35771392877898
545,Christian Albright,Lamar,2016-2017,14.89279412567042
546,Christian Benzon,Evansville,2016-2017,15.605501831424577
547,Christian Bradford,Radford,2016-2017,11.717447133381048
548,Christian Cunningham,Jacksonville St.,2016-2017,30.402472800520194
549,Christian Ellis,SIU - Edwardsville,2016-2017,14.7685963654417
550,Christian Hairston,Elon University,2016-2017,8.91275357233077
551,Christian James,Oklahoma,2016-2017,7.317386574911219
552,Christian Jones,UNLV,2016-2017,20.840487551651034
553,Christian Keeling,Charleston Southern,2016-2017,33.31461764989427
554,Christian Kessee,Memphis,2016-2017,9.89695692935869
555,Christian Lutete,Radford,2016-2017,16.57652684519409
556,Christian Mackey,Denver,2016-2017,25.0171101329555
557,Christian Mekowulu,Tennessee St.,2016-2017,4.809679859117712
558,Christian Musoko,Southern Utah,2016-2017,11.282299185065696
559,Christian Sanders,Stanford,2016-2017,12.274890029817326
560,Christian Sengfelder,Fordham,2016-2017,23.47961255282333
561,Christian Terrell,Florida Gulf Coast,2016-2017,15.639469842936617
562,Christian Terrell,UC Santa Barbara,2016-2017,15.653167265457029
563,Christian Thieneman,Marshall,2016-2017,7.4790696056655595
564,Christian Turner,Gardner-Webb,2016-2017,12.678539954312226
565,Christian Vital,Connecticut,2016-2017,18.772560977829063
566,Christian Williams,Iowa,2016-2017,4.19306525134157
567,Christion Thompson,Rhode Island,2016-2017,18.023217919978496
568,Christopher Galbreath Jr.,Sam Houston St.,2016-2017,27.501006932037395
569,Chuba Ohams,Fordham,2016-2017,8.667023011460905
570,Chuck Champion,Loyola-Maryland,2016-2017,8.705502400526104
571,Chuck Ogbodo,NC-Wilmington,2016-2017,22.621112105544803
572,Clay Verk,Stetson,2016-2017,3.7449402106475724
573,Clayton Custer,Loyola-Chicago,2016-2017,21.80824368540392
574,Clemmye Owens V,Chicago St.,2016-2017,16.188809601377063
575,Cleon Roberts,La Salle,2016-2017,19.39835036426939
576,Clevon Brown,Vanderbilt,2016-2017,12.975656914559359
577,Clifton Powell,UC Santa Barbara,2016-2017,10.06689373620133
578,Clint Robinson,Illinois-Chicago,2016-2017,22.918347040112344
579,Clive Allen,Robert Morris,2016-2017,10.894240456010502
580,Cody Benzel,Eastern Washington,2016-2017,16.473833552551483
581,Cody Helgeland,Jacksonville,2016-2017,9.186552883687533
582,Cody John,Weber St.,2016-2017,16.167259045145624
583,Cody Kelley,Wyoming,2016-2017,10.191185863865943
584,Cody Schwartz,San Jose St.,2016-2017,10.477047803454813
585,Cody Stetler,Houston Baptist,2016-2017,9.166971779752355
586,Cody Wichmann,Wis.-Milwaukee,2016-2017,22.45637469894263
587,Cole Huff,Creighton,2016-2017,22.676833895547162
588,Cole Long,Detroit,2016-2017,1.3853086100432042
589,Cole Long,Detroit Mercy,2016-2017,5.732383841805403
590,Cole Martinez,Texas A&M CC,2016-2017,17.19696367945783
591,Cole Murray,Northern Kentucky,2016-2017,21.961773396822004
592,Colin Slater,Tulane,2016-2017,8.84637480406645
593,Collin Smith,George Washington,2016-2017,20.427515765316652
594,Collin Stewart,Monmouth-NJ,2016-2017,19.023618867940336
595,Colter Lasher,Houston Baptist,2016-2017,25.27882833382614
596,Colton Ray-St Cyr,Coastal Carolina,2016-2017,24.06160859805248
597,Colton Weisbrod,Lamar,2016-2017,25.70398549050753
598,Connar Tava,Boston College,2016-2017,14.972953820125047
599,Conner Avants,North Dakota,2016-2017,13.702370904740286
600,Conner Frankamp,Wichita St.,2016-2017,26.71157785527567
601,Conner Toolson,Utah Valley,2016-2017,20.304124481703393
602,Connor Burchfield,William & Mary,2016-2017,18.95796745148223
603,Connor Cashaw,Rice,2016-2017,18.386965673017528
604,Connor Ferrell,Wagner,2016-2017,10.736033557791695
605,Connor Kern,Arkansas St.,2016-2017,15.420401826001152
606,Connor MacDougall,New Mexico,2016-2017,10.821918639815316
607,Conor Clifford,Washington St.,2016-2017,23.598955654835514
608,Conor Voss,Columbia,2016-2017,16.65641346553762
609,Corban Collins,Alabama,2016-2017,3.380867862332229
610,Corbin Miller,Harvard,2016-2017,6.594124862678046
611,Cordell Pemsl,Iowa,2016-2017,10.90829073884402
612,Corey Allen,Detroit,2016-2017,5.219502818929096
613,Corey Allen,Detroit Mercy,2016-2017,21.648171127043433
614,Corey Baldwin,North Dakota,2016-2017,8.176186529806303
615,Corey Brown,Northern Arizona,2016-2017,3.9339463888761457
616,Corey Daugherty,Brown,2016-2017,11.181286034844097
617,Corey Henderson Jr,Tulsa,2016-2017,15.61188684995499
618,Corey Henson,Wagner,2016-2017,20.67712604075104
619,Corey Heyward,Georgia Tech,2016-2017,7.7440630116946165
620,Corey Johnson,Harvard,2016-2017,20.14583420538642
621,Corey Sanders,Rutgers,2016-2017,18.966344731735333
622,Cornell Johnston,Eastern Illinois,2016-2017,23.008830756153063
623,Cortez Edwards,Southern Miss,2016-2017,25.037834308671382
624,Cortez Mitchell,Charleston Southern,2016-2017,25.247947880718637
625,Cortez Seales,North Dakota,2016-2017,10.805867359102546
626,Corvon Butler,Alabama St.,2016-2017,22.235204299307963
627,Cory Gensler,Campbell,2016-2017,16.391654446245735
628,Cory Kilby,Mercer,2016-2017,16.86473353470094
629,Costa Anderson,Albany,2016-2017,18.49861729107493
630,Courtney Alexander II,Tennessee Tech,2016-2017,12.24692470049504
631,Coye Simmons,Georgia Southern,2016-2017,16.462070649694198
632,Craig Bowman,Florida A&M,2016-2017,9.31271787838282
633,Craig Hinton,Appalachian St.,2016-2017,16.95215698061281
634,Craig LeCesne,Pepperdine,2016-2017,14.489895766225922
635,Craig Randall,Memphis,2016-2017,13.278072489296296
636,Cullen Neal,Mississippi,2016-2017,6.749760393629896
637,Cullen Russo,Fresno St.,2016-2017,23.19165082185519
638,Cullen VanLeer,Missouri,2016-2017,3.782081057509941
639,Curtis Cobb,Fairfield,2016-2017,18.74797497308093
640,Curtis Jones,Indiana,2016-2017,4.860444383153314
641,Curtis Phillips Jr.,Tennessee Tech,2016-2017,20.445958063496214
642,Cyril Langevine,Rhode Island,2016-2017,20.801423990879556
643,D'Angelo Richardson,Southern Miss,2016-2017,7.8856158173869915
644,D'Erryl Williams,San Diego St.,2016-2017,10.81088687341027
645,D'Marcus Simonds,Georgia St,2016-2017,30.923144890731507
646,D'Marques Tyson,Portland,2016-2017,7.743183929390277
647,D'Mitrik Trice,Wisconsin,2016-2017,20.01910789699081
648,D.J. Fenner,Nevada,2016-2017,24.69661722474415
649,D.J. Johnson,Kansas St.,2016-2017,30.51125447158187
650,D.J. MacLeay,Bucknell,2016-2017,20.619384519039656
651,D.J. McCall,Indiana - Purdue,2016-2017,16.936807557505386
652,D.J. Ursery,Pacific,2016-2017,13.137980704197355
653,D.J. Wilson,Michigan,2016-2017,5.764131551138741
654,DJ Bryant,Texas-Arlington,2016-2017,-3.4500949700121164
655,DJ Clayton,Illinois St.,2016-2017,15.858101559707077
656,DJ Hogg,Texas A&M,2016-2017,11.999790910010601
657,DJ Laster,Gardner-Webb,2016-2017,23.695614907237726
658,DJ Miles,Northern Colorado,2016-2017,19.431370914877412
659,DaJuan Coleman,Syracuse,2016-2017,23.316624987876146
660,DaQuan Bracey,Louisiana Tech,2016-2017,23.879055773537726
661,DaRohn Scott,Central Michigan,2016-2017,19.42068609099703
662,Dachon Burke,Robert Morris,2016-2017,20.24728890315377
663,Dainan Swoope,Elon University,2016-2017,21.656810001017526
664,Daine Muller,Oregon St.,2016-2017,11.203439374732822
665,Daishon Smith,Wichita St.,2016-2017,25.054823995756056
666,Dajuan Graf,North Carolina Central,2016-2017,23.52147638410298
667,Dakarai Allen,San Diego St.,2016-2017,23.73869933842355
668,Dakarai Henderson,Sam Houston St.,2016-2017,11.407013667443868
669,Dakota Mathias,Purdue,2016-2017,11.430888343920554
670,Dalan Ancrum,Western Illinois,2016-2017,16.772649599937083
671,Dalen Traore,Evansville,2016-2017,10.600201460316747
672,Dallas Cameron,Stephen F. Austin,2016-2017,14.341393219791996
673,Dallas Ennema,Albany,2016-2017,20.0156163570188
674,Dallas Moore,North Florida,2016-2017,34.925005618270475
675,Damani Applewhite,South Carolina State,2016-2017,11.697443650750031
676,Damarcus Croaker,Murray St.,2016-2017,20.870903132384782
677,Damari Parris,Western Kentucky,2016-2017,10.581443413400857
678,Damien Jefferson,New Mexico,2016-2017,8.62239484498908
679,Damion Moore,Temple,2016-2017,24.14036635546191
680,Damiyne Durham,Cal. State - Bakersfield,2016-2017,29.057082703002735
681,Damon Collins,Howard,2016-2017,13.529177130633096
682,Damon Lynn,New Jersey Tech,2016-2017,30.516945006004153
683,Damonte Dodd,Maryland,2016-2017,8.134380862841278
684,Damontez Oliver,Campbell,2016-2017,1.419922101675171
685,Damyean Dotson,Houston,2016-2017,12.54525751080447
686,Dan Garvin,Bryant,2016-2017,21.13462910962918
687,Dan Jech,South Dakota,2016-2017,3.7206740591533327
688,Dan Kimasa,Texas Rio Grande Valley,2016-2017,12.349120493587318
689,Dan Robinson,Norfolk State,2016-2017,14.146516788666649
690,Dana Batt,Colgate,2016-2017,10.075265478717826
691,Dana Raysor,Delaware State,2016-2017,21.529718399095938
692,Dane Kuiper,New Mexico,2016-2017,9.656509661051386
693,Dane Norman,Air Force,2016-2017,19.675939720112346
694,Dane Pineau,St. Mary's,2016-2017,12.886305861821144
695,Daniel Amigo,Denver,2016-2017,33.34277688673117
696,Daniel Dingle,Temple,2016-2017,20.71490437759803
697,Daniel Dion,New Hampshire,2016-2017,21.957848399774424
698,Daniel Dixon,William & Mary,2016-2017,35.5622495437503
699,Daniel Fowler,Furman,2016-2017,25.75702010569046
700,Daniel Harris,Quinnipiac,2016-2017,16.73685320396733
701,Daniel Meyer,Nebraska Omaha,2016-2017,13.172246983538319
702,Daniel Norl,Nebraska Omaha,2016-2017,15.536837327020347
703,Daniel Peace,Troy,2016-2017,8.743705654165936
704,Daniel Simmons,SE Missouri St.,2016-2017,12.57329256139613
705,Daniel Utomi,Akron,2016-2017,28.267966151805048
706,Danjel Purifoy,Auburn,2016-2017,23.681735043694573
707,Danny Evans,Maine,2016-2017,9.297362886601706
708,Danny Pippen,Kent St.,2016-2017,18.012518973189174
709,Danrad Knowles,Houston,2016-2017,7.2252433679480985
710,Dante Bailey,Tenn-Martin,2016-2017,11.563241428903954
711,Dante Buford,Oklahoma,2016-2017,9.63047798660658
712,Dantez Walton,Northern Kentucky,2016-2017,18.73056134711328
713,Daouda Ndiaye,Illinois St.,2016-2017,16.533140343173958
714,Darcy Malone,Cal St. Fullerton,2016-2017,14.726106297540893
715,Darell Combs,Indiana - Purdue,2016-2017,19.862203528514332
716,Darelle Porter,St. Francis (NY),2016-2017,33.033032896243625
717,Darian Anderson,Fairleigh Dickinson,2016-2017,28.447843255037263
718,Darian Bryant,Delaware,2016-2017,5.69964858896287
719,Darian Harris,Oral Roberts,2016-2017,13.308954856417236
720,Darien Fernandez,Jacksonville,2016-2017,13.568201513960405
721,Darien Williams,St. John's,2016-2017,20.654933095854016
722,Darin Johnson,CSU Northridge,2016-2017,25.459275659849446
723,Darion Clark,Grand Canyon,2016-2017,24.887829219299213
724,Darius Bolstad,Radford,2016-2017,33.36826274466614
725,Darius Dawkins,Jacksonville,2016-2017,8.50132707368086
726,Darius Graham,UC Davis,2016-2017,14.555772040769234
727,Darius Harper,Miami (OH),2016-2017,12.041261421801444
728,Darius Lewis,Duquesne,2016-2017,18.76737399482334
729,Darius Moore,Presbyterian,2016-2017,13.429346690080564
730,Darius Thompson,Virginia,2016-2017,6.942673316153077
731,Darnell Edge,Fairleigh Dickinson,2016-2017,20.131346520731746
732,Darnell Foreman,Pennsylvania,2016-2017,16.858745217915455
733,Darnell Tillman,UMKC,2016-2017,22.337062301846938
734,Darraja Parnell,Central Arkansas,2016-2017,23.878920680594977
735,Darral Willis Jr.,Wichita St.,2016-2017,36.2799951405785
736,Darrell Bowie,Iowa St.,2016-2017,18.89500488140284
737,Darrell Brown,Bradley,2016-2017,16.35645852612896
738,Darrell Davis,Dayton,2016-2017,12.021697390663748
739,Darrell Riley,Mississippi Valley State,2016-2017,14.067699250823456
740,Darren Payen,Vermont,2016-2017,43.25202218289887
741,Darreon Reddick,Tennessee St.,2016-2017,3.5305135473312412
742,Darrick Wood,DePaul,2016-2017,17.953391007160516
743,Darrion Allen,Longwood,2016-2017,16.28207520943538
744,Darrion Strong-Moore,Oklahoma,2016-2017,4.924963640841417
745,Darryl Reynolds,Villanova,2016-2017,21.69313013044971
746,Darryl Smith,Cornell,2016-2017,17.938905035802502
747,Daryl Macon,Arkansas,2016-2017,7.035104035084488
748,Dashawn King,UMKC,2016-2017,21.404446159859084
749,Dashawn McDowell,Southern Methodist,2016-2017,9.899057454753365
750,Davaris McGowens,No.Carolina A&T,2016-2017,23.654867411341982
751,Davell Roby,Saint Louis,2016-2017,20.407725540603924
752,David Andoh,St. Bonaventure,2016-2017,17.339768814297617
753,David Burrell,East Tennessee St.,2016-2017,27.906431674807255
754,David Cohn,William & Mary,2016-2017,14.525931406689343
755,David Collette,Utah,2016-2017,8.962957240665405
756,David Crisp,Washington,2016-2017,5.099811078003209
757,David DiLeo,Central Michigan,2016-2017,20.826480538323242
758,David Efianayi,Gardner-Webb,2016-2017,24.840248195306465
759,David Howard,Evansville,2016-2017,21.70678874218086
760,David Jesperson,Green Bay,2016-2017,15.320333725391103
761,David Kadiri,Buffalo,2016-2017,25.160729812401566
762,David Knudsen,Marist,2016-2017,12.955250565319604
763,David Levitch,Louisville,2016-2017,16.23665957286494
764,David Nichols,Albany,2016-2017,27.97303349343396
765,David Robertson,N.C. Asheville,2016-2017,22.421861864410776
766,David Syfax,Morgan St.,2016-2017,10.682584977221191
767,David Taylor,Pacific,2016-2017,9.183793551149536
768,David Wacker,Boise St.,2016-2017,22.767762720321503
